Type	Symbol	Name	ID	URL	Locus type	status
gene	RPE	ribulose-5-phosphate-3-epimerase	HGNC:10293	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10293	Gene with protein product	Approved
gene	RPE65	retinoid isomerohydrolase RPE65	HGNC:10294	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10294	Gene with protein product	Approved
gene	RPEL1	ribulose-5-phosphate-3-epimerase like 1	HGNC:45241	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:45241	Gene with protein product	Approved
gene	RPF1	ribosome production factor 1 homolog	HGNC:30350	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30350	Gene with protein product	Approved
gene	RPF2	ribosome production factor 2 homolog	HGNC:20870	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20870	Gene with protein product	Approved
gene	RPGR	retinitis pigmentosa GTPase regulator	HGNC:10295	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10295	Gene with protein product	Approved
gene	RPGRIP1	RPGR interacting protein 1	HGNC:13436	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13436	Gene with protein product	Approved
gene	RPGRIP1L	RPGRIP1 like	HGNC:29168	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29168	Gene with protein product	Approved
gene	RPH3A	rabphilin 3A	HGNC:17056	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17056	Gene with protein product	Approved
gene	RPH3AL	rabphilin 3A like (without C2 domains)	HGNC:10296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10296	Gene with protein product	Approved
gene	RPIA	ribose 5-phosphate isomerase A	HGNC:10297	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10297	Gene with protein product	Approved
gene	RPL3	ribosomal protein L3	HGNC:10332	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10332	Gene with protein product	Approved
gene	RPL3L	ribosomal protein L3 like	HGNC:10351	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10351	Gene with protein product	Approved
gene	RPL4	ribosomal protein L4	HGNC:10353	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10353	Gene with protein product	Approved
gene	RPL5	ribosomal protein L5	HGNC:10360	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10360	Gene with protein product	Approved
gene	RPL6	ribosomal protein L6	HGNC:10362	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10362	Gene with protein product	Approved
gene	RPL7	ribosomal protein L7	HGNC:10363	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10363	Gene with protein product	Approved
gene	RPL7A	ribosomal protein L7a	HGNC:10364	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10364	Gene with protein product	Approved
gene	RPL7L1	ribosomal protein L7 like 1	HGNC:21370	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21370	Gene with protein product	Approved
gene	RPL8	ribosomal protein L8	HGNC:10368	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10368	Gene with protein product	Approved
gene	RPL9	ribosomal protein L9	HGNC:10369	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10369	Gene with protein product	Approved
gene	RPL10	ribosomal protein L10	HGNC:10298	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10298	Gene with protein product	Approved
gene	RPL10A	ribosomal protein L10a	HGNC:10299	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10299	Gene with protein product	Approved
gene	RPL10L	ribosomal protein L10 like	HGNC:17976	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17976	Gene with protein product	Approved
gene	RPL11	ribosomal protein L11	HGNC:10301	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10301	Gene with protein product	Approved
gene	RPL12	ribosomal protein L12	HGNC:10302	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10302	Gene with protein product	Approved
gene	RPL13	ribosomal protein L13	HGNC:10303	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10303	Gene with protein product	Approved
gene	RPL13A	ribosomal protein L13a	HGNC:10304	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10304	Gene with protein product	Approved
gene	RPL14	ribosomal protein L14	HGNC:10305	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10305	Gene with protein product	Approved
gene	RPL15	ribosomal protein L15	HGNC:10306	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10306	Gene with protein product	Approved
gene	RPL17	ribosomal protein L17	HGNC:10307	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10307	Gene with protein product	Approved
gene	RPL18	ribosomal protein L18	HGNC:10310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10310	Gene with protein product	Approved
gene	RPL18A	ribosomal protein L18a	HGNC:10311	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10311	Gene with protein product	Approved
gene	RPL19	ribosomal protein L19	HGNC:10312	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10312	Gene with protein product	Approved
gene	RPL21	ribosomal protein L21	HGNC:10313	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10313	Gene with protein product	Approved
gene	RPL22	ribosomal protein L22	HGNC:10315	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10315	Gene with protein product	Approved
gene	RPL22L1	ribosomal protein L22 like 1	HGNC:27610	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27610	Gene with protein product	Approved
gene	RPL23	ribosomal protein L23	HGNC:10316	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10316	Gene with protein product	Approved
gene	RPL23A	ribosomal protein L23a	HGNC:10317	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10317	Gene with protein product	Approved
gene	RPL24	ribosomal protein L24	HGNC:10325	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10325	Gene with protein product	Approved
gene	RPL26	ribosomal protein L26	HGNC:10327	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10327	Gene with protein product	Approved
gene	RPL26L1	ribosomal protein L26 like 1	HGNC:17050	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17050	Gene with protein product	Approved
gene	RPL27	ribosomal protein L27	HGNC:10328	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10328	Gene with protein product	Approved
gene	RPL27A	ribosomal protein L27a	HGNC:10329	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10329	Gene with protein product	Approved
gene	RPL28	ribosomal protein L28	HGNC:10330	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10330	Gene with protein product	Approved
gene	RPL29	ribosomal protein L29	HGNC:10331	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10331	Gene with protein product	Approved
gene	RPL30	ribosomal protein L30	HGNC:10333	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10333	Gene with protein product	Approved
gene	RPL31	ribosomal protein L31	HGNC:10334	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10334	Gene with protein product	Approved
gene	RPL32	ribosomal protein L32	HGNC:10336	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10336	Gene with protein product	Approved
gene	RPL34	ribosomal protein L34	HGNC:10340	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10340	Gene with protein product	Approved
gene	RPL35	ribosomal protein L35	HGNC:10344	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10344	Gene with protein product	Approved
gene	RPL35A	ribosomal protein L35a	HGNC:10345	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10345	Gene with protein product	Approved
gene	RPL36	ribosomal protein L36	HGNC:13631	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13631	Gene with protein product	Approved
gene	RPL36A	ribosomal protein L36a	HGNC:10359	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10359	Gene with protein product	Approved
gene	RPL36AL	ribosomal protein L36a like	HGNC:10346	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10346	Gene with protein product	Approved
gene	RPL37	ribosomal protein L37	HGNC:10347	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10347	Gene with protein product	Approved
gene	RPL37A	ribosomal protein L37a	HGNC:10348	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10348	Gene with protein product	Approved
gene	RPL38	ribosomal protein L38	HGNC:10349	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10349	Gene with protein product	Approved
gene	RPL39	ribosomal protein L39	HGNC:10350	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10350	Gene with protein product	Approved
gene	RPL39L	ribosomal protein L39 like	HGNC:17094	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17094	Gene with protein product	Approved
gene	RPL41	ribosomal protein L41	HGNC:10354	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10354	Gene with protein product	Approved
gene	RPLP0	ribosomal protein lateral stalk subunit P0	HGNC:10371	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10371	Gene with protein product	Approved
gene	RPLP1	ribosomal protein lateral stalk subunit P1	HGNC:10372	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10372	Gene with protein product	Approved
gene	RPLP2	ribosomal protein lateral stalk subunit P2	HGNC:10377	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10377	Gene with protein product	Approved
gene	RPN1	ribophorin I	HGNC:10381	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10381	Gene with protein product	Approved
gene	RPN2	ribophorin II	HGNC:10382	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10382	Gene with protein product	Approved
gene	RPP14	ribonuclease P/MRP subunit p14	HGNC:30327	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30327	Gene with protein product	Approved
gene	RPP21	ribonuclease P/MRP subunit p21	HGNC:21300	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21300	Gene with protein product	Approved
gene	RPP25	ribonuclease P and MRP subunit p25	HGNC:30361	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30361	Gene with protein product	Approved
gene	RPP25L	ribonuclease P/MRP subunit p25 like	HGNC:19909	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19909	Gene with protein product	Approved
gene	RPP30	ribonuclease P/MRP subunit p30	HGNC:17688	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17688	Gene with protein product	Approved
gene	RPP38	ribonuclease P/MRP subunit p38	HGNC:30329	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30329	Gene with protein product	Approved
gene	RPP40	ribonuclease P/MRP subunit p40	HGNC:20992	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20992	Gene with protein product	Approved
gene	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A	HGNC:25560	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25560	Gene with protein product	Approved
gene	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B	HGNC:16209	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16209	Gene with protein product	Approved
gene	RPRD2	regulation of nuclear pre-mRNA domain containing 2	HGNC:29039	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29039	Gene with protein product	Approved
gene	RPRM	reprimo, TP53 dependent G2 arrest mediator homolog	HGNC:24201	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24201	Gene with protein product	Approved
gene	RPRML	reprimo like	HGNC:32422	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32422	Gene with protein product	Approved
gene	RPS2	ribosomal protein S2	HGNC:10404	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10404	Gene with protein product	Approved
gene	RPS3	ribosomal protein S3	HGNC:10420	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10420	Gene with protein product	Approved
gene	RPS3A	ribosomal protein S3A	HGNC:10421	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10421	Gene with protein product	Approved
gene	RPS4X	ribosomal protein S4 X-linked	HGNC:10424	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10424	Gene with protein product	Approved
gene	RPS4Y1	ribosomal protein S4 Y-linked 1	HGNC:10425	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10425	Gene with protein product	Approved
gene	RPS4Y2	ribosomal protein S4 Y-linked 2	HGNC:18501	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18501	Gene with protein product	Approved
gene	RPS5	ribosomal protein S5	HGNC:10426	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10426	Gene with protein product	Approved
gene	RPS6	ribosomal protein S6	HGNC:10429	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10429	Gene with protein product	Approved
gene	RPS6KA1	ribosomal protein S6 kinase A1	HGNC:10430	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10430	Gene with protein product	Approved
gene	RPS6KA2	ribosomal protein S6 kinase A2	HGNC:10431	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10431	Gene with protein product	Approved
gene	RPS6KA3	ribosomal protein S6 kinase A3	HGNC:10432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10432	Gene with protein product	Approved
gene	RPS6KA4	ribosomal protein S6 kinase A4	HGNC:10433	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10433	Gene with protein product	Approved
gene	RPS6KA5	ribosomal protein S6 kinase A5	HGNC:10434	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10434	Gene with protein product	Approved
gene	RPS6KA6	ribosomal protein S6 kinase A6	HGNC:10435	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10435	Gene with protein product	Approved
gene	RPS6KB1	ribosomal protein S6 kinase B1	HGNC:10436	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10436	Gene with protein product	Approved
gene	RPS6KB2	ribosomal protein S6 kinase B2	HGNC:10437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10437	Gene with protein product	Approved
gene	RPS6KC1	ribosomal protein S6 kinase C1	HGNC:10439	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10439	Gene with protein product	Approved
gene	RPS6KL1	ribosomal protein S6 kinase like 1	HGNC:20222	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20222	Gene with protein product	Approved
gene	RPS7	ribosomal protein S7	HGNC:10440	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10440	Gene with protein product	Approved
gene	RPS8	ribosomal protein S8	HGNC:10441	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10441	Gene with protein product	Approved
gene	RPS9	ribosomal protein S9	HGNC:10442	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10442	Gene with protein product	Approved
gene	RPS10	ribosomal protein S10	HGNC:10383	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10383	Gene with protein product	Approved
gene	RPS11	ribosomal protein S11	HGNC:10384	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10384	Gene with protein product	Approved
gene	RPS12	ribosomal protein S12	HGNC:10385	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10385	Gene with protein product	Approved
gene	RPS13	ribosomal protein S13	HGNC:10386	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10386	Gene with protein product	Approved
gene	RPS14	ribosomal protein S14	HGNC:10387	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10387	Gene with protein product	Approved
gene	RPS15	ribosomal protein S15	HGNC:10388	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10388	Gene with protein product	Approved
gene	RPS15A	ribosomal protein S15a	HGNC:10389	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10389	Gene with protein product	Approved
gene	RPS16	ribosomal protein S16	HGNC:10396	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10396	Gene with protein product	Approved
gene	RPS17	ribosomal protein S17	HGNC:10397	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10397	Gene with protein product	Approved
gene	RPS18	ribosomal protein S18	HGNC:10401	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10401	Gene with protein product	Approved
gene	RPS19	ribosomal protein S19	HGNC:10402	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10402	Gene with protein product	Approved
gene	RPS19BP1	ribosomal protein S19 binding protein 1	HGNC:28749	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28749	Gene with protein product	Approved
gene	RPS20	ribosomal protein S20	HGNC:10405	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10405	Gene with protein product	Approved
gene	RPS21	ribosomal protein S21	HGNC:10409	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10409	Gene with protein product	Approved
gene	RPS23	ribosomal protein S23	HGNC:10410	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10410	Gene with protein product	Approved
gene	RPS24	ribosomal protein S24	HGNC:10411	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10411	Gene with protein product	Approved
gene	RPS25	ribosomal protein S25	HGNC:10413	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10413	Gene with protein product	Approved
gene	RPS26	ribosomal protein S26	HGNC:10414	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10414	Gene with protein product	Approved
gene	RPS27	ribosomal protein S27	HGNC:10416	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10416	Gene with protein product	Approved
gene	RPS27A	ribosomal protein S27a	HGNC:10417	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10417	Gene with protein product	Approved
gene	RPS27L	ribosomal protein S27 like	HGNC:18476	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18476	Gene with protein product	Approved
gene	RPS28	ribosomal protein S28	HGNC:10418	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10418	Gene with protein product	Approved
gene	RPS29	ribosomal protein S29	HGNC:10419	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10419	Gene with protein product	Approved
gene	RPSA	ribosomal protein SA	HGNC:6502	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6502	Gene with protein product	Approved
gene	RPTN	repetin	HGNC:26809	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26809	Gene with protein product	Approved
gene	RPTOR	regulatory associated protein of MTOR complex 1	HGNC:30287	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30287	Gene with protein product	Approved
gene	RPUSD1	RNA pseudouridine synthase domain containing 1	HGNC:14173	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14173	Gene with protein product	Approved
gene	RPUSD2	RNA pseudouridine synthase domain containing 2	HGNC:24180	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24180	Gene with protein product	Approved
gene	RPUSD3	RNA pseudouridine synthase D3	HGNC:28437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28437	Gene with protein product	Approved
gene	RPUSD4	RNA pseudouridine synthase D4	HGNC:25898	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25898	Gene with protein product	Approved
gene	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	HGNC:10446	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10446	Gene with protein product	Approved
gene	RRAGA	Ras related GTP binding A	HGNC:16963	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16963	Gene with protein product	Approved
gene	RRAGB	Ras related GTP binding B	HGNC:19901	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19901	Gene with protein product	Approved
gene	RRAGC	Ras related GTP binding C	HGNC:19902	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19902	Gene with protein product	Approved
gene	RRAGD	Ras related GTP binding D	HGNC:19903	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19903	Gene with protein product	Approved
gene	RRAS	RAS related	HGNC:10447	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10447	Gene with protein product	Approved
gene	RRAS2	RAS related 2	HGNC:17271	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17271	Gene with protein product	Approved
gene	RRBP1	ribosome binding protein 1	HGNC:10448	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10448	Gene with protein product	Approved
gene	RREB1	ras responsive element binding protein 1	HGNC:10449	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10449	Gene with protein product	Approved
gene	RRH	retinal pigment epithelium-derived rhodopsin homolog	HGNC:10450	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10450	Gene with protein product	Approved
gene	RRM1	ribonucleotide reductase catalytic subunit M1	HGNC:10451	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10451	Gene with protein product	Approved
gene	RRM2	ribonucleotide reductase regulatory subunit M2	HGNC:10452	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10452	Gene with protein product	Approved
gene	RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B	HGNC:17296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17296	Gene with protein product	Approved
gene	RRN3	RRN3 homolog, RNA polymerase I transcription factor	HGNC:30346	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30346	Gene with protein product	Approved
gene	RRP1	ribosomal RNA processing 1	HGNC:18785	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18785	Gene with protein product	Approved
gene	RRP1B	ribosomal RNA processing 1B	HGNC:23818	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23818	Gene with protein product	Approved
gene	RRP7A	ribosomal RNA processing 7 homolog A	HGNC:24286	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24286	Gene with protein product	Approved
gene	RRP8	ribosomal RNA processing 8	HGNC:29030	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29030	Gene with protein product	Approved
gene	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	HGNC:16829	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16829	Gene with protein product	Approved
gene	RRP12	ribosomal RNA processing 12 homolog	HGNC:29100	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29100	Gene with protein product	Approved
gene	RRP15	ribosomal RNA processing 15 homolog	HGNC:24255	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24255	Gene with protein product	Approved
gene	RRP36	ribosomal RNA processing 36	HGNC:21374	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21374	Gene with protein product	Approved
gene	RRS1	ribosome biogenesis regulator 1 homolog	HGNC:17083	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17083	Gene with protein product	Approved
gene	RS1	retinoschisin 1	HGNC:10457	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10457	Gene with protein product	Approved
gene	RSAD1	radical S-adenosyl methionine domain containing 1	HGNC:25634	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25634	Gene with protein product	Approved
gene	RSAD2	radical S-adenosyl methionine domain containing 2	HGNC:30908	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30908	Gene with protein product	Approved
gene	RSBN1	round spermatid basic protein 1	HGNC:25642	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25642	Gene with protein product	Approved
gene	RSBN1L	round spermatid basic protein 1 like	HGNC:24765	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24765	Gene with protein product	Approved
gene	RSC1A1	regulator of solute carriers 1	HGNC:10458	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10458	Gene with protein product	Approved
gene	RSF1	remodeling and spacing factor 1	HGNC:18118	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18118	Gene with protein product	Approved
gene	RSKR	ribosomal protein S6 kinase related	HGNC:26314	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26314	Gene with protein product	Approved
gene	RSL1D1	ribosomal L1 domain containing 1	HGNC:24534	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24534	Gene with protein product	Approved
gene	RSL24D1	ribosomal L24 domain containing 1	HGNC:18479	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18479	Gene with protein product	Approved
gene	RSPH1	radial spoke head component 1	HGNC:12371	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:12371	Gene with protein product	Approved
gene	RSPH3	radial spoke head 3	HGNC:21054	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21054	Gene with protein product	Approved
gene	RSPH4A	radial spoke head component 4A	HGNC:21558	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21558	Gene with protein product	Approved
gene	RSPH6A	radial spoke head 6 homolog A	HGNC:14241	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14241	Gene with protein product	Approved
gene	RSPH9	radial spoke head component 9	HGNC:21057	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21057	Gene with protein product	Approved
gene	RSPH10B	radial spoke head 10 homolog B	HGNC:27362	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27362	Gene with protein product	Approved
gene	RSPH10B2	radial spoke head 10 homolog B2	HGNC:34385	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:34385	Gene with protein product	Approved
gene	RSPH14	radial spoke head 14 homolog	HGNC:13437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13437	Gene with protein product	Approved
gene	RSPO1	R-spondin 1	HGNC:21679	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21679	Gene with protein product	Approved
gene	RSPO2	R-spondin 2	HGNC:28583	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28583	Gene with protein product	Approved
